cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected
chr7_121392179_121393196	3.359230734	3.447071316	2.734790138	4.436130319	15.65698782	10.09931343	1.686536182	0.110507436	0.378810386	
chr4_25799588_25799814	55.42730711	0	0	0	1.957123477	0	-4.758724646	0.110655034	0.378882837	
chr11_119058271_119058743	5.038846101	2.298047544	0	13.30839096	10.76417912	5.049656715	2.023497049	0.110649838	0.378882837	
chr11_70615352_70615727	3.359230734	13.78828526	2.734790138	27.72581449	12.23202173	19.69366119	1.538541456	0.110791749	0.379134299	
chr4_107434249_107435969	5.038846101	1.149023772	0	5.545162899	9.296336516	10.6042791	2.133622629	0.111112642	0.379149743	
chr12_114378886_114379215	52.06807638	59.74923614	5.469580276	11.0903258	20.54979651	4.544691044	-1.693948088	0.111038882	0.379149743	
chr15_12372949_12373159	3.359230734	21.83145167	4.102185207	26.61678191	34.24966085	23.73338656	1.498420406	0.111003364	0.379149743	Yes
chr17_94749608_94750228	33.59230734	0	0	0	0.978561739	1.009931343	-3.991813819	0.111060166	0.379149743	
chrX_169994005_169994235	137.7284601	71.23947386	102.5546302	82.0684109	43.54599737	28.27807761	-1.026180461	0.111063959	0.379149743	
chr3_89316505_89316748	0	2.298047544	4.102185207	8.872260638	5.382089562	11.61421045	1.965860892	0.111300303	0.379573942	
chr4_151128692_151129563	0	0	2.734790138	17.74452128	3.914246954	1.514897015	3.049634774	0.11150346	0.379635819	
chr19_5771021_5771380	0	0	2.734790138	23.28968417	2.446404346	1.009931343	3.258977218	0.111508518	0.379635819	
chrX_94773746_94774247	119.2526911	91.92190175	87.51328441	83.17744348	38.1639078	23.22842089	-1.059490698	0.111462187	0.379635819	
chr6_124910090_124910346	1.679615367	6.894142631	23.24571617	24.39871675	37.67462693	30.80290596	1.537855974	0.11169761	0.379678079	Yes
chr11_99932028_99932303	47.02923027	99.96506816	60.16538303	47.68840093	32.78181824	31.30787163	-0.905293214	0.111602572	0.379678079	
chr11_100414049_100414856	0	4.596095088	5.469580276	17.74452128	8.807055647	9.594347759	1.780827987	0.111837752	0.379678079	
chr13_35991308_35991546	94.05846055	60.89825991	90.24807455	2.21806516	46.97096345	32.31780298	-1.574371807	0.111766717	0.379678079	
chr13_100616515_100617016	8.398076835	2.298047544	0	12.19935838	27.39972868	5.554622387	2.127998867	0.11179889	0.379678079	Yes
chr8_11561643_11561981	136.0488447	72.38849763	121.6981611	87.6135738	25.93188607	44.43697909	-1.072670058	0.112068519	0.380246073	
chr2_74762807_74763831	1.679615367	2.298047544	0	1.10903258	12.23202173	9.594347759	2.535654116	0.112229302	0.380576105	
chr14_54584483_54584701	90.69922981	85.02775912	28.71529645	13.30839096	45.99240171	26.76318059	-1.235042076	0.112476134	0.381197397	
chr2_144393401_144393650	124.2915372	71.23947386	75.20672879	64.32388963	47.94952519	40.90221939	-0.824822801	0.112565404	0.381197821	
chr8_70868449_70869092	38.63115344	60.89825991	69.73714851	42.14323803	24.95332433	24.74331791	-0.901648324	0.112603495	0.381197821	
chr10_88885817_88886555	5.038846101	3.447071316	2.734790138	7.763228058	10.76417912	12.11917612	1.482818863	0.11284268	0.381791836	
chr7_130728540_130728812	73.90307615	60.89825991	95.71765482	49.90646609	37.18534607	49.48663581	-0.757715283	0.112925094	0.381855058	
chr8_94913065_94913767	6.718461468	0	0	12.19935838	4.403527824	22.72345522	2.633848537	0.113390122	0.383124115	Yes
chr11_3894617_3895477	0	1.149023772	5.469580276	6.654195479	11.74274086	9.089382088	2.038123982	0.113428268	0.383124115	
chr7_57508992_57510156	0	4.596095088	0	2.21806516	15.65698782	13.12910746	2.678634066	0.113549861	0.383318743	
chr3_53863621_53863879	0	32.17266561	0	0	0	1.009931343	-4.78921594	0.113836613	0.383911292	
chr4_109406683_109407333	0	3.447071316	0	11.0903258	8.807055647	3.029794029	2.607460733	0.113853532	0.383911292	
chr11_22858860_22859999	3.359230734	2.298047544	0	11.0903258	4.403527824	8.079450745	2.070479412	0.113923116	0.38392987	
chr1_36511763_36513006	0	20.68242789	4.102185207	0	0.978561739	2.019862686	-2.9750262	0.114019978	0.384040309	
chr6_30957813_30959263	8.398076835	16.08633281	2.734790138	22.1806516	28.37829042	19.18869552	1.341006527	0.114243748	0.384577831	
chr17_80543498_80543773	89.01961445	90.77287798	56.06319782	52.12453125	42.56743563	45.95187611	-0.749924512	0.114535709	0.385344172	Yes
chr1_153907915_153908159	3.359230734	11.49023772	28.71529645	32.16194481	34.73894172	45.44691044	1.358265143	0.114733099	0.385791654	Yes
chr8_33517017_33517452	0	6.894142631	1.367395069	14.41742354	11.74274086	8.079450745	1.965981447	0.114820481	0.38586894	
chr18_77064940_77065874	0	0	32.81748165	0	1.467842608	0.504965672	-3.978276294	0.115234586	0.386984138	
chrX_53756476_53756727	131.0099986	81.58068781	109.3916055	87.6135738	47.46024432	31.30787163	-0.961811838	0.11528149	0.386984138	
chr1_121177908_121178195	5.038846101	2.298047544	0	33.27097739	0	26.25821492	3.03875273	0.11537925	0.387095447	Yes
chr5_73013442_73014143	0	8.043166403	2.734790138	14.41742354	6.84993217	21.2085582	1.918466928	0.115755663	0.38814098	
chr5_134986286_134987183	3.359230734	0	1.367395069	1.10903258	12.7213026	11.61421045	2.530249568	0.115906552	0.388212441	
chr9_96478228_96478741	6.718461468	2.298047544	13.67395069	1.10903258	2.935685216	0	-2.461482036	0.11585154	0.388212441	
chr2_30133660_30134040	0	0	1.367395069	28.83484707	0.489280869	0	4.289833716	0.116291626	0.389067237	
chr12_24493515_24493726	5.038846101	16.08633281	0	23.28968417	32.29253737	21.2085582	1.839765684	0.116236344	0.389067237	Yes
chr5_97935377_97935758	0	0	12.30655562	14.41742354	26.42116694	25.75324925	2.434133416	0.116366994	0.389085932	
chr10_128695892_128696208	0	0	25.98050631	0	0.978561739	0.504965672	-4.025253689	0.116427082	0.389085932	
chr8_104630590_104630965	3.359230734	1.149023772	1.367395069	5.545162899	6.84993217	8.079450745	1.870177804	0.116553717	0.389292013	
chr17_46889446_46889983	18.47576904	4.596095088	0	1.10903258	1.957123477	0.504965672	-2.665453846	0.116678198	0.389490674	
chr12_54203111_54203938	5.038846101	3.447071316	0	7.763228058	11.74274086	10.09931343	1.835944053	0.116854949	0.389863506	
chr6_114870838_114871071	119.2526911	91.92190175	80.67630906	76.523248	46.97096345	48.47670447	-0.770588405	0.117110329	0.390288978	
chr8_84701557_84701900	3.359230734	2.298047544	12.30655562	9.981293218	13.21058347	32.31780298	1.638660593	0.117112747	0.390288978	
chr2_118256769_118257007	21.83499977	4.596095088	5.469580276	25.50774933	35.71750346	19.69366119	1.378266446	0.117403959	0.390702006	Yes
chr5_139735930_139736374	3.359230734	1.149023772	1.367395069	4.436130319	5.871370431	11.10924477	1.939165005	0.117370407	0.390702006	
chr11_75655664_75656365	0	8.043166403	4.102185207	15.52645612	16.14626869	10.09931343	1.721145486	0.117432295	0.390702006	
chr2_152105395_152106004	0	2.298047544	2.734790138	9.981293218	3.424966085	9.089382088	2.084492729	0.117760988	0.39083702	
chr7_66060454_66060930	1.679615367	28.7255943	0	0	1.957123477	0	-3.881862793	0.117684287	0.39083702	
chr8_36147008_36147222	3.359230734	29.87461807	8.204370413	64.32388963	31.31397563	25.24828358	1.514492413	0.117864235	0.39083702	Yes
chr10_128368484_128369261	6.718461468	16.08633281	2.734790138	3.327097739	2.446404346	2.019862686	-1.760261598	0.117859126	0.39083702	
chr14_51358179_51358651	0	6.894142631	0	14.41742354	13.21058347	9.089382088	2.331272939	0.117715416	0.39083702	
chr17_29716816_29717153	10.0776922	0	0	18.85355386	20.06051564	13.12910746	2.433007387	0.117626593	0.39083702	
chr6_52233394_52233615	0	6.894142631	1.367395069	24.39871675	4.892808693	9.594347759	2.15075182	0.117946625	0.390893903	
chr12_22905918_22906713	0	5.74511886	13.67395069	16.6354887	27.39972868	20.19862686	1.708902961	0.118027164	0.390944592	
chr17_27639117_27639359	80.62153761	88.47483044	92.98286468	68.76001994	46.48168258	47.46677312	-0.698744265	0.118117732	0.391028425	
chr7_89403437_89403742	0	2.298047544	2.734790138	9.981293218	8.807055647	3.534759701	2.073204543	0.118281892	0.391293	
chr19_37233755_37234362	0	4.596095088	1.367395069	2.21806516	11.74274086	15.65393582	2.255976308	0.118328257	0.391293	
chr7_119744294_119744583	18.47576904	33.32168939	50.59361755	11.0903258	23.48548173	11.61421045	-1.139704734	0.118649642	0.392139359	
chr2_181497117_181497534	0	2.298047544	21.8783211	2.21806516	0.489280869	0	-3.304064604	0.119170062	0.392790268	
chr5_143315113_143315587	18.47576904	6.894142631	0	0	1.957123477	0	-3.595774166	0.11917435	0.392790268	
chr6_116551150_116551363	119.2526911	105.710187	106.6568154	95.37680186	47.46024432	41.40718507	-0.859298301	0.119114826	0.392790268	
chr14_70636751_70637028	5.038846101	6.894142631	4.102185207	4.436130319	11.74274086	34.84263134	1.678547461	0.11905507	0.392790268	Yes
chr18_82475041_82475476	1.679615367	1.149023772	0	0	10.27489825	13.12910746	3.091280202	0.119164406	0.392790268	
chr10_79970818_79971364	3.359230734	2.298047544	0	14.41742354	2.935685216	8.079450745	2.171573876	0.119304417	0.393002784	
chr5_37821292_37821605	52.06807638	22.98047544	56.06319782	0	21.03907738	14.1390388	-1.873291433	0.11939183	0.393074642	
chr8_46551741_46552193	0	2.298047544	32.81748165	3.327097739	0.489280869	0	-3.316990575	0.119654402	0.393383154	
chr9_111311364_111312804	0	3.447071316	2.734790138	0	20.06051564	23.22842089	2.778965644	0.119748143	0.393383154	Yes
chr17_17345998_17346213	89.01961445	40.21583202	69.73714851	41.03420545	36.20678433	32.82276865	-0.852034093	0.119726657	0.393383154	
chr18_36953981_36954702	48.70884564	78.13361649	57.43059289	44.36130319	32.29253737	31.30787163	-0.786703911	0.119682275	0.393383154	
chr2_168206358_168207480	1.679615367	9.192190175	15.04134576	0	3.914246954	1.009931343	-2.314743449	0.120955188	0.397117398	
chr12_111429589_111429796	0	3.447071316	0	17.74452128	6.84993217	1.514897015	2.802232957	0.121017418	0.397117398	
chr1_138843604_138843837	23.51461514	1.149023772	4.102185207	3.327097739	0	1.514897015	-2.643632595	0.121293221	0.397667003	
chr17_24533196_24533842	3.359230734	8.043166403	13.67395069	15.52645612	23.97476259	20.19862686	1.241460899	0.121317637	0.397667003	Yes
chr18_53462842_53463091	5.038846101	11.49023772	5.469580276	0	1.467842608	3.534759701	-2.044292868	0.121523182	0.398122968	
chr8_128685320_128686390	8.398076835	16.08633281	0	0	1.957123477	0	-3.55419396	0.121949413	0.399301029	
chr2_114175072_114175328	28.55346124	0	17.7761359	0	3.914246954	0	-3.506291532	0.122198703	0.399898761	
chr9_108827073_108828002	1.679615367	11.49023772	9.571765482	13.30839096	20.54979651	26.25821492	1.378728915	0.122654509	0.401171297	Yes
chr2_132144516_132145099	0	31.02364184	0	1.10903258	0.978561739	0	-3.947704099	0.123065577	0.401857732	
chr9_20544285_20544493	10.0776922	8.043166403	0	18.85355386	15.16770695	23.73338656	1.682975782	0.123014829	0.401857732	
chr11_36027176_36027405	23.51461514	32.17266561	10.93916055	55.45162899	37.67462693	41.40718507	1.002800757	0.12297502	0.401857732	Yes
chr10_23349734_23350605	0	0	30.08269152	0	0.978561739	1.009931343	-3.841816651	0.123147863	0.401907404	
chr8_110970106_110970478	35.27192271	45.96095088	21.8783211	18.85355386	10.27489825	21.71352388	-1.029420636	0.123241532	0.401994152	
chr9_106647485_106647831	43.66999954	47.10997465	61.5327781	29.94387965	24.46404346	34.84263134	-0.773067117	0.123482153	0.40255988	
chr8_107439236_107439539	90.69922981	95.36897307	98.45244496	79.85034574	45.50312084	43.93201342	-0.761724112	0.123712192	0.402888613	
chr15_98897982_98898204	0	3.447071316	5.469580276	21.07161902	3.424966085	12.62414179	2.004783953	0.123717465	0.402888613	
chr2_34371054_34372230	10.0776922	16.08633281	0	1.10903258	1.467842608	2.524828358	-2.333773674	0.124199433	0.404238458	
chr17_34679881_34680508	16.79615367	16.08633281	15.04134576	19.96258644	35.71750346	35.85256268	0.948085329	0.124388954	0.404635511	
chr5_35399680_35400094	5.038846101	2.298047544	1.367395069	6.654195479	10.76417912	8.584416416	1.635241865	0.124635272	0.404777534	
chr9_65346019_65347094	3.359230734	14.93730903	5.469580276	1.10903258	0.489280869	4.039725372	-2.056024746	0.124540975	0.404777534	
chr18_12643567_12644403	6.718461468	16.08633281	0	0	0.978561739	2.019862686	-2.84454085	0.124599682	0.404777534	
chr2_131520580_131520808	72.22346078	42.51387956	38.28706193	21.07161902	37.18534607	21.2085582	-0.930888536	0.124879598	0.405131862	
chr14_104473079_104473450	0	5.74511886	0	13.30839096	3.424966085	17.6737985	2.500694395	0.124827541	0.405131862	
chr1_172500078_172500860	3.359230734	3.447071316	0	9.981293218	4.403527824	12.11917612	1.958450896	0.125053312	0.405256595	
chr4_135997443_135997666	109.1749989	54.00411728	79.308914	53.23356383	42.56743563	44.43697909	-0.788919447	0.125032214	0.405256595	
chr10_59395618_59395859	75.58269151	88.47483044	88.88067948	73.19615026	28.86757129	34.84263134	-0.902226087	0.125191845	0.405486236	
chr11_119022745_119023578	0	0	2.734790138	21.07161902	0.978561739	2.524828358	3.135278891	0.125312614	0.405658121	
chr2_105126291_105127506	0	8.043166403	0	5.545162899	20.06051564	19.18869552	2.422530054	0.125629158	0.406024766	
chr11_97315596_97315893	0	1.149023772	0	24.39871675	0	1.009931343	4.080591642	0.125625379	0.406024766	
chr16_45158612_45159270	13.43692294	12.63926149	0	3.327097739	0.978561739	1.009931343	-2.371919688	0.125556086	0.406024766	
chr10_19872458_19872687	146.1265369	83.87873535	38.28706193	52.12453125	23.97476259	48.47670447	-1.108661695	0.125875174	0.406600562	
chr2_180024309_180025831	8.398076835	1.149023772	15.04134576	2.21806516	2.935685216	1.009931343	-1.992286144	0.126175921	0.407352436	
chr9_56620653_56621194	85.66038371	47.10997465	62.90017317	9.981293218	42.07815476	36.86249402	-1.11826586	0.126310453	0.407567171	
chr3_83765931_83767030	8.398076835	1.149023772	0	9.981293218	9.296336516	17.6737985	2.026231107	0.12655091	0.407684436	
chr8_29219126_29220012	0	3.447071316	1.367395069	13.30839096	4.892808693	4.544691044	2.124479686	0.12647476	0.407684436	
chr19_18749696_18750012	0	1.149023772	12.30655562	59.88775931	21.03907738	1.009931343	2.593084154	0.126525683	0.407684436	
chr4_134923416_134924408	30.2330766	0	0	0	0.978561739	1.009931343	-3.839273428	0.126783405	0.408213951	
chr1_86487213_86488016	18.47576904	2.298047544	4.102185207	1.10903258	1.957123477	3.029794029	-1.955041511	0.127272563	0.408471986	
chr1_138841498_138842069	26.87384587	0	2.734790138	0	1.957123477	1.514897015	-3.003490586	0.127203239	0.408471986	
chr1_183296524_183297797	35.27192271	0	0	1.10903258	0.978561739	1.514897015	-3.275662464	0.127224299	0.408471986	
chr4_116017267_116017990	1.679615367	1.149023772	4.102185207	9.981293218	7.828493908	5.554622387	1.745885373	0.126943107	0.408471986	
chr8_87783002_87783316	52.06807638	93.07092553	75.20672879	51.01549867	42.56743563	37.36745969	-0.762270362	0.12710835	0.408471986	
chr15_55112229_55112906	0	22.98047544	1.367395069	2.21806516	0.489280869	1.009931343	-2.802232372	0.127008849	0.408471986	
chr4_47473929_47474397	0	28.7255943	0	0	0.978561739	0	-4.654983752	0.12735058	0.408503572	
chr7_36769133_36769366	97.41769128	52.85509351	82.04370413	51.01549867	46.48168258	39.38732238	-0.762075896	0.127424271	0.40852126	
chr11_55469637_55470162	0	4.596095088	31.45008658	3.327097739	1.467842608	0	-2.981561182	0.127968231	0.410045797	
chr2_119742275_119743425	0	3.447071316	2.734790138	6.654195479	8.317774778	8.079450745	1.832169448	0.128167426	0.410435255	
chr7_28050029_28050340	45.34961491	0	0	2.21806516	0.978561739	0	-3.88074324	0.128462198	0.410435255	
chr7_127027163_127027541	0	0	30.08269152	0	1.467842608	0.504965672	-3.853155116	0.128368773	0.410435255	
chr7_127611029_127612140	58.78653784	56.30216482	58.79798796	12.19935838	38.1639078	36.86249402	-0.976050037	0.128394498	0.410435255	
chr11_101253628_101254071	0	4.596095088	20.51092603	3.327097739	0.489280869	0.504965672	-2.662743454	0.128500757	0.410435255	
chr14_63122413_63122868	21.83499977	1.149023772	1.367395069	0	0.978561739	2.524828358	-2.690445041	0.128253189	0.410435255	
chr7_144738380_144738679	0	1.149023772	4.102185207	2.21806516	6.84993217	16.66386716	2.283360767	0.128655843	0.410711674	
chr2_18039695_18040144	1.679615367	8.043166403	4.102185207	11.0903258	9.785617386	18.17876418	1.458130562	0.12889847	0.410814687	
chr6_52216854_52217758	3.359230734	2.298047544	2.734790138	5.545162899	7.339213039	12.11917612	1.610188428	0.128887267	0.410814687	
chr13_23763720_23763936	25.1942305	5.74511886	0	0	0	2.524828358	-3.538820342	0.128962354	0.410814687	
chr14_57132909_57133456	0	0	4.102185207	6.654195479	15.16770695	3.029794029	2.59605259	0.128956103	0.410814687	
chr9_108579051_108579289	0	6.894142631	2.734790138	3.327097739	21.03907738	15.65393582	2.015554736	0.129309774	0.411702532	
chr7_67803660_67803869	0	1.149023772	6.836975344	16.6354887	6.360651301	9.594347759	1.995624205	0.129508271	0.412115539	
chr5_139553163_139553452	82.30115298	43.66290333	41.02185207	44.36130319	19.0819539	19.69366119	-1.020442306	0.129635041	0.412299982	
chr13_95524298_95525435	3.359230734	2.298047544	0	4.436130319	9.785617386	7.574485073	1.990903247	0.129809921	0.412637161	
chr1_75387985_75389104	5.038846101	4.596095088	0	9.981293218	10.27489825	11.10924477	1.713105617	0.130375707	0.413432561	
chr1_128590909_128591764	18.47576904	5.74511886	0	0	2.446404346	0.504965672	-2.937081016	0.130634118	0.413432561	
chr1_171437430_171437953	0	0	4.102185207	3.327097739	9.785617386	10.09931343	2.50668501	0.130641117	0.413432561	
chr2_25616103_25616625	0	0	5.469580276	8.872260638	11.25345999	7.574485073	2.33415538	0.130598506	0.413432561	
chr5_136274862_136275397	70.54384541	4.596095088	43.7566422	0	13.69986434	13.12910746	-2.122058431	0.130649628	0.413432561	
chr6_113283118_113283413	0	4.596095088	0	3.327097739	14.67842608	9.089382088	2.479549804	0.130716352	0.413432561	
chr8_87660170_87660672	0	14.93730903	1.367395069	23.28968417	13.69986434	29.79297462	1.99003385	0.130411138	0.413432561	
chr12_56681122_56681411	0	4.596095088	6.836975344	9.981293218	12.7213026	13.63407313	1.632638032	0.130750117	0.413432561	
chr13_38345062_38346755	0	3.447071316	2.734790138	4.436130319	9.785617386	9.594347759	1.89529496	0.13067713	0.413432561	
chr14_118533924_118534141	73.90307615	63.19630746	92.98286468	56.56066157	45.01383997	39.89228805	-0.708315473	0.130511431	0.413432561	
chr11_102295921_102297391	0	0	0	41.03420545	0	0	5.745162024	0.130998261	0.413998722	
chr7_16274115_16274406	13.43692294	17.23535658	6.836975344	21.07161902	31.31397563	24.74331791	1.040304141	0.131544316	0.415505294	Yes
